Id,LotFrontage,LotArea,OverallQual,MasVnrArea,ExterQual,BsmtQual,TotalBsmtSF,HeatingQC,GrLivArea,KitchenQual,OpenPorchSF,SalePrice,PropertyAge,TotalBedsNBaths,GarageCarsNArea,HasFireplace,HasWoodDeck,GarageAttached,FoundationPConc,FoundationCBlock,FoundationBrkTil,NH_NAmes,NH_CollgCr,NH_OldTown,NH_Others,HouseStyle_1Story,HouseStyle_2Story
1173,24.0,2160,7,212.0,4,4,600.0,5,1252,4,48,160000,9,8.0,924.0,0,0,0.0,1,0,0,0,0,0,1,0,1
123,69.28709055876686,10600,6,0.0,3,3,533.0,3,1775,3,172,136300,46,10.0,960.0,0,0,1.0,0,1,0,1,0,0,0,0,0
1962,60.0,7200,5,0.0,3,3,864.0,4,864,4,0,129000,57,7.0,1440.0,0,1,0.0,0,1,0,1,0,0,0,1,0
1614,95.0,13651,7,1115.0,3,4,2223.0,5,2223,3,0,244000,34,11.0,1032.0,1,1,1.0,0,1,0,1,0,0,0,1,0
553,60.0,8400,4,0.0,2,3,721.0,4,841,3,0,82000,59,5.0,294.0,0,1,0.0,0,1,0,0,0,0,1,1,0
33,53.0,4043,6,0.0,3,4,1069.0,3,1069,3,55,127500,33,6.0,880.0,1,0,1.0,0,1,0,0,0,0,1,1,0
230,69.28709055876686,20062,7,0.0,4,4,1420.0,4,1483,3,0,270000,33,7.0,1380.0,1,1,1.0,0,1,0,0,0,0,1,1,0
131,55.0,5350,3,0.0,3,3,728.0,5,1306,2,0,76500,70,7.0,0.0,0,1,0.0,0,1,0,0,0,0,1,1,0
354,57.0,8923,7,0.0,4,4,384.0,4,1382,3,0,177500,11,10.0,792.0,1,1,0.0,1,0,0,0,0,0,1,0,0
1751,62.0,8244,7,0.0,4,4,840.0,5,1720,4,48,183500,3,10.0,880.0,1,1,1.0,1,0,0,0,0,0,1,0,1
41,95.0,12182,7,226.0,4,4,1541.0,5,1541,4,70,220000,5,9.0,1064.0,1,0,1.0,1,0,0,0,0,0,1,1,0
152,70.0,13587,5,0.0,3,3,988.0,3,988,3,0,119000,52,7.0,264.0,0,0,1.0,0,1,0,1,0,0,0,1,0
589,75.0,9000,6,200.0,3,3,1216.0,3,1216,3,0,113000,40,7.0,336.0,0,0,1.0,0,1,0,0,0,0,1,1,0
249,73.0,9069,6,0.0,3,4,936.0,5,996,4,0,147000,18,7.0,1128.0,0,1,1.0,1,0,0,0,0,0,1,0,0
684,80.0,8000,5,0.0,3,4,528.0,3,1183,3,0,138000,50,8.0,288.0,0,0,1.0,0,1,0,1,0,0,0,0,0
1949,60.0,10284,4,0.0,3,3,1151.0,5,1281,3,0,128500,82,9.0,1160.0,0,0,0.0,0,1,0,0,0,1,1,0,0
1223,50.0,4882,4,0.0,3,3,348.0,3,906,3,0,87000,71,6.0,231.0,0,0,0.0,1,0,0,0,0,0,1,0,1
2531,80.0,9600,7,168.0,3,3,1164.0,3,1164,3,0,140000,37,8.0,1056.0,0,0,1.0,0,1,0,0,0,0,1,1,0
1048,24.0,2308,6,0.0,3,4,855.0,4,1456,3,0,143000,33,10.0,920.0,0,0,1.0,0,1,0,0,0,0,1,0,1
277,60.0,10044,5,0.0,3,4,1196.0,3,1196,3,0,144000,42,8.0,336.0,0,1,1.0,0,1,0,0,0,0,1,1,0
1265,69.28709055876686,12929,6,276.0,3,3,1081.0,3,1081,3,82,148000,48,7.0,401.0,0,1,0.0,0,1,0,1,0,0,0,1,0
836,82.0,12464,5,0.0,3,4,1040.0,4,1040,4,0,152000,13,8.0,1152.0,0,1,0.0,1,0,0,0,1,0,0,1,0
1756,62.0,7917,6,0.0,3,4,953.0,5,1647,3,40,175000,8,10.0,920.0,1,0,1.0,1,0,0,0,0,0,1,0,1
1096,69.28709055876686,7750,7,96.7822514379622,4,4,707.0,5,1414,4,35,176000,6,9.0,806.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2852,69.0,4899,6,0.0,3,3,755.0,5,1510,3,0,149000,86,7.0,216.0,0,0,0.0,1,0,0,0,0,0,1,0,1
510,78.0,9262,8,194.0,4,4,1573.0,5,1578,5,36,287090,1,9.0,2520.0,1,0,1.0,1,0,0,0,0,0,1,1,0
444,107.0,11362,8,42.0,4,5,1836.0,5,1836,4,185,280000,5,10.0,2586.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1707,94.0,13615,9,510.0,5,5,1802.0,5,1802,5,105,372000,1,10.0,2529.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2413,65.0,10237,7,0.0,4,4,738.0,5,1492,4,32,169985,0,11.0,880.0,0,0,1.0,1,0,0,0,0,0,1,0,1
706,50.0,6000,5,0.0,3,3,768.0,3,1328,3,12,129500,59,8.0,308.0,0,0,0.0,0,1,0,0,0,1,1,0,0
2893,69.28709055876686,8239,7,0.0,4,3,0.0,4,1295,4,0,230000,20,7.0,312.0,0,0,1.0,0,1,0,0,0,0,1,1,0
213,65.0,6001,6,0.0,3,2,600.0,5,919,3,0,95000,70,6.0,231.0,0,0,0.0,0,1,0,0,0,0,1,0,0
1608,75.0,12508,6,0.0,3,4,983.0,5,1750,3,0,160000,68,10.0,423.0,0,1,1.0,0,1,0,0,0,0,1,0,0
638,70.0,8750,5,0.0,3,3,1382.0,4,1382,4,0,153000,54,8.0,350.0,0,1,1.0,0,1,0,1,0,0,0,1,0
376,80.0,10928,6,101.0,3,3,1427.0,3,1671,3,55,200000,31,9.0,968.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2873,50.0,7288,5,0.0,3,3,976.0,3,976,3,0,102000,64,7.0,215.0,0,1,0.0,0,1,0,0,0,0,1,1,0
1805,85.0,10625,6,353.0,4,4,1158.0,5,2443,4,127,265000,3,12.0,2232.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2717,69.28709055876686,7176,6,200.0,3,3,960.0,2,1040,3,0,160500,28,8.0,1232.0,1,1,0.0,0,1,0,0,0,0,1,0,0
907,55.0,4500,5,0.0,3,3,793.0,5,1520,3,0,159434,77,7.0,281.0,0,0,0.0,0,0,1,0,0,0,1,0,0
2823,62.0,7162,7,190.0,4,4,796.0,5,1724,4,57,196500,3,11.0,1232.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2311,60.0,8238,6,0.0,3,3,813.0,5,1525,3,72,183500,9,10.0,800.0,1,1,1.0,1,0,0,0,0,0,1,0,1
954,69.28709055876686,9947,7,0.0,3,4,1188.0,5,1217,4,27,173000,19,9.0,994.0,0,1,1.0,1,0,0,0,0,0,1,0,0
2260,67.0,8368,7,0.0,4,4,1689.0,5,1689,4,39,231713,1,9.0,866.0,0,1,1.0,1,0,0,0,0,0,1,1,0
1813,65.0,8450,7,108.0,3,4,1349.0,5,1349,3,55,179000,7,8.0,1078.0,0,1,1.0,1,0,0,0,0,0,1,1,0
1804,100.0,11824,8,298.0,4,4,1685.0,5,1685,4,63,253000,1,7.0,1974.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2060,69.28709055876686,8398,5,323.0,3,3,943.0,3,943,3,0,134500,40,7.0,1056.0,0,1,0.0,0,1,0,0,0,0,1,1,0
487,61.0,9734,7,0.0,4,4,384.0,5,1374,4,0,167000,5,10.0,800.0,0,0,0.0,1,0,0,0,0,0,1,0,0
1615,95.0,15865,8,0.0,4,3,2217.0,5,2217,4,207,268000,37,11.0,1242.0,1,1,1.0,1,0,0,1,0,0,0,1,0
2031,69.28709055876686,7758,7,600.0,3,3,1040.0,5,1818,3,0,169500,76,9.0,240.0,1,0,0.0,1,0,0,0,0,0,1,0,0
2074,97.0,10029,6,268.0,4,4,1151.0,3,2060,3,228,211000,19,12.0,1042.0,1,0,1.0,1,0,0,0,0,0,1,0,1
891,72.0,7200,6,255.0,3,3,1041.0,5,1125,3,0,125000,33,8.0,352.0,1,1,0.0,0,1,0,0,0,0,1,0,0
1716,61.0,7577,6,256.0,4,4,1362.0,5,1362,4,28,194700,2,8.0,920.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2107,74.0,8556,7,0.0,4,4,1240.0,5,1240,4,93,194000,1,7.0,2478.0,0,1,1.0,1,0,0,0,1,0,0,1,0
1301,100.0,12000,5,0.0,3,3,924.0,5,1122,4,36,147000,60,8.0,1056.0,0,0,1.0,0,1,0,0,0,1,1,1,0
168,80.0,9760,6,218.0,3,3,1395.0,3,1395,3,0,192000,47,9.0,880.0,1,1,1.0,0,1,0,1,0,0,0,1,0
1837,32.0,3784,8,36.0,4,4,1511.0,5,1565,4,120,193800,1,8.0,952.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1106,91.0,10437,8,660.0,4,4,2109.0,5,2113,4,46,350000,13,11.0,2517.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2604,60.0,10410,3,0.0,3,3,672.0,3,1214,3,0,105000,91,7.0,2808.0,0,1,0.0,1,0,0,0,0,1,1,0,0
319,92.0,12003,8,84.0,4,5,774.0,5,1968,5,75,269500,1,11.0,2040.0,1,0,0.0,1,0,0,0,0,0,1,0,1
1654,80.0,11584,7,96.0,3,3,539.0,3,1725,3,88,197000,28,9.0,1100.0,1,0,1.0,0,1,0,0,0,0,1,0,0
1442,80.0,12435,7,172.0,4,4,963.0,5,1792,4,96,231500,7,10.0,1128.0,1,0,1.0,1,0,0,0,1,0,0,0,1
1255,60.0,10122,4,0.0,3,3,0.0,3,869,3,0,89900,60,4.0,390.0,0,0,0.0,0,0,0,0,0,1,1,1,0
1754,69.28709055876686,8063,6,0.0,3,4,924.0,5,1690,3,48,181000,7,10.0,926.0,1,1,1.0,1,0,0,0,0,0,1,0,1
594,62.0,7130,5,0.0,3,3,864.0,3,864,3,0,130000,42,7.0,312.0,0,0,1.0,1,0,0,1,0,0,0,1,0
1467,96.0,11690,8,192.0,4,4,850.0,5,1764,4,29,207000,9,10.0,1120.0,1,1,1.0,1,0,0,0,1,0,0,0,1
2289,21.0,2001,4,80.0,3,3,546.0,2,1092,3,0,75000,37,8.0,286.0,0,0,1.0,0,1,0,0,0,0,1,0,1
2226,24.0,1782,6,0.0,3,4,516.0,4,1045,3,0,123900,27,6.0,924.0,1,1,0.0,0,1,0,0,0,0,1,0,1
1310,53.0,5350,7,0.0,3,3,624.0,5,1450,3,192,132000,88,8.0,288.0,0,0,0.0,0,0,1,0,0,1,1,0,1
2112,78.0,9316,7,0.0,4,4,879.0,5,1795,4,111,191000,2,10.0,1156.0,0,1,1.0,1,0,0,0,1,0,0,0,1
1880,69.28709055876686,10899,4,0.0,3,3,0.0,3,1224,3,0,103000,43,10.0,1590.0,0,0,0.0,0,0,0,1,0,0,0,1,0
2013,51.0,6120,5,0.0,4,3,884.0,5,884,3,0,113000,68,6.0,240.0,0,0,0.0,0,0,1,0,0,0,1,0,0
1391,88.0,14175,6,0.0,3,3,988.0,3,1188,3,89,185000,52,6.0,1242.0,1,1,1.0,0,1,0,0,0,0,1,1,0
826,122.0,11923,9,0.0,4,5,1800.0,5,1800,5,136,239000,2,9.0,1404.0,0,1,1.0,1,0,0,0,1,0,0,1,0
2592,70.0,13300,5,0.0,3,3,1015.0,4,1384,3,0,159000,50,8.0,1792.0,0,1,1.0,0,1,0,1,0,0,0,1,0
2172,74.0,16287,5,0.0,3,3,901.0,3,1351,3,0,122000,82,9.0,1152.0,1,0,0.0,0,1,0,0,0,0,1,0,0
98,24.0,2544,7,0.0,4,4,600.0,5,1200,4,172,149500,6,8.0,960.0,0,0,0.0,1,0,0,0,0,0,1,0,1
1288,80.0,4800,5,0.0,3,3,680.0,2,1360,3,50,111000,98,7.0,330.0,0,1,1.0,0,0,1,0,0,1,1,0,1
735,50.0,6000,6,0.0,4,3,698.0,3,1176,3,0,134900,72,5.0,1248.0,0,1,0.0,0,0,1,0,0,0,1,0,0
2850,43.0,7000,7,0.0,3,3,624.0,5,1479,4,0,160000,80,8.0,312.0,1,1,0.0,0,0,1,0,0,0,1,0,1
1550,58.0,8155,5,0.0,3,4,780.0,4,1200,3,0,119000,78,8.0,0.0,0,0,0.0,0,1,0,0,0,0,1,0,0
2896,54.0,13811,6,72.0,3,4,1112.0,4,1137,4,0,176000,19,8.0,1102.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1713,70.0,9926,7,210.0,4,4,1614.0,5,1614,4,38,245700,2,10.0,2634.0,0,1,1.0,1,0,0,0,0,0,1,1,0
2736,69.28709055876686,19690,6,0.0,4,4,697.0,3,2201,4,236,274970,40,10.0,864.0,1,1,1.0,0,1,0,0,0,0,1,0,0
2530,78.0,10140,7,264.0,3,3,1334.0,4,1334,3,20,164500,39,10.0,954.0,0,0,1.0,0,1,0,0,0,0,1,1,0
1044,21.0,1680,6,232.0,3,3,483.0,3,987,3,0,85400,37,6.0,264.0,0,0,0.0,0,1,0,0,0,0,1,0,1
926,69.28709055876686,8145,7,0.0,3,3,920.0,5,2480,3,0,205000,69,16.0,800.0,1,0,0.0,0,0,1,0,0,0,1,0,0
2356,78.0,10140,5,0.0,3,4,1056.0,5,1074,3,88,153500,31,9.0,990.0,0,0,1.0,0,1,0,0,0,0,1,1,0
621,80.0,9600,6,0.0,3,3,856.0,5,1668,3,0,140000,59,8.0,271.0,0,0,1.0,0,1,0,1,0,0,0,0,0
1439,57.0,8924,7,0.0,3,4,880.0,5,1724,4,155,188000,10,11.0,1054.0,0,1,1.0,1,0,0,0,1,0,0,0,1
969,85.0,12633,9,290.0,5,5,1978.0,5,1978,5,52,425000,2,10.0,2760.0,1,1,1.0,1,0,0,0,0,0,1,1,0
683,60.0,7200,5,0.0,3,3,732.0,3,732,3,68,118900,57,6.0,240.0,0,0,0.0,0,1,0,1,0,0,0,1,0
1853,106.0,8413,8,0.0,4,5,1220.0,5,2362,4,0,312500,9,12.0,2210.0,1,1,1.0,1,0,0,0,0,0,1,0,1
246,83.0,11980,7,177.0,4,4,1433.0,5,1433,4,278,270000,23,7.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1720,34.0,4590,8,108.0,4,4,1554.0,5,1554,4,73,209500,1,8.0,1254.0,1,1,1.0,1,0,0,0,0,0,1,1,0
297,100.0,17500,7,0.0,4,4,1902.0,3,1902,5,207,335000,51,10.0,1134.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2757,73.0,8760,7,0.0,4,4,1391.0,5,1962,4,90,239799,0,10.0,2604.0,0,0,1.0,1,0,0,0,1,0,0,0,1
1729,65.0,10237,6,0.0,4,4,768.0,5,1536,4,38,176000,2,9.0,800.0,1,1,1.0,1,0,0,0,0,0,1,0,1
2802,70.0,9100,7,0.0,4,4,1860.0,5,1836,4,33,216837,2,10.0,968.0,1,1,1.0,1,0,0,0,1,0,0,1,0
207,70.0,5600,4,0.0,2,3,0.0,2,1092,2,0,55000,80,9.0,0.0,0,0,0.0,0,0,0,0,0,0,1,0,1
1359,63.0,4347,6,0.0,4,4,796.0,5,1609,3,182,127500,98,8.0,228.0,0,0,0.0,0,0,1,0,0,1,1,0,0
2654,52.0,7830,3,0.0,3,2,492.0,3,492,3,0,61500,85,5.0,200.0,0,0,0.0,0,0,1,0,0,1,1,1,0
1835,45.0,4379,8,0.0,4,4,1378.0,5,1378,4,56,214000,3,9.0,1080.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1905,50.0,5175,5,0.0,3,3,808.0,5,808,3,0,112000,49,6.0,308.0,0,1,0.0,0,1,0,0,0,0,1,1,0
1183,69.28709055876686,24572,9,1050.0,4,4,994.0,3,2944,4,70,150000,31,13.0,2592.0,1,1,1.0,0,1,0,0,0,0,1,0,1
732,50.0,4960,5,0.0,3,3,297.0,5,1654,3,60,137000,79,9.0,336.0,1,1,0.0,0,1,0,0,0,0,1,0,0
2083,42.0,7711,4,0.0,3,4,1440.0,3,1440,3,0,150000,30,12.0,0.0,0,1,0.0,1,0,0,0,0,0,1,1,0
59,69.28709055876686,9505,7,180.0,4,4,884.0,5,2035,4,48,222500,9,11.0,868.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2745,77.0,8335,5,0.0,3,3,0.0,4,1124,3,36,93000,52,6.0,0.0,1,0,0.0,0,0,0,0,0,0,1,1,0
495,82.0,9430,8,673.0,4,4,1252.0,5,2365,4,128,337000,10,12.0,2568.0,1,0,1.0,1,0,0,0,0,0,1,0,1
2270,80.0,11305,8,886.0,4,4,1922.0,5,1922,4,64,282000,5,9.0,2076.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2676,52.0,6240,6,0.0,3,3,816.0,3,1176,3,0,114500,72,7.0,1056.0,1,1,0.0,1,0,0,0,0,0,1,0,0
2154,69.28709055876686,15295,7,254.0,4,4,860.0,5,1992,4,32,211000,11,11.0,1216.0,1,1,1.0,1,0,0,0,1,0,0,0,1
62,59.0,10593,7,338.0,4,4,1720.0,5,1720,4,56,260400,14,10.0,1054.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1311,34.0,4571,5,0.0,3,3,624.0,2,1344,3,0,98000,92,8.0,1539.0,0,0,0.0,0,0,1,0,0,1,1,0,1
936,24.0,1300,6,0.0,3,4,561.0,3,1229,3,0,124000,29,7.0,924.0,1,1,1.0,0,1,0,0,0,0,1,0,1
1547,40.0,3636,4,0.0,3,3,796.0,2,796,3,0,55000,86,6.0,0.0,0,0,0.0,0,0,1,0,0,0,1,1,0
479,69.28709055876686,7750,8,0.0,4,4,408.0,5,1419,4,0,184100,7,11.0,1054.0,1,1,0.0,1,0,0,0,0,0,1,0,0
2632,69.0,10205,5,0.0,3,3,925.0,3,999,3,72,134500,44,8.0,300.0,0,1,1.0,0,1,0,1,0,0,0,0,0
1282,80.0,9760,6,360.0,3,3,780.0,3,1611,3,128,167900,44,10.0,884.0,0,1,1.0,0,1,0,1,0,0,0,0,1
866,69.28709055876686,11885,8,108.0,4,4,1299.0,5,1872,5,122,261500,8,11.0,1062.0,1,1,0.0,1,0,0,0,1,0,0,0,1
1221,56.0,4130,3,0.0,4,3,270.0,4,729,3,0,52000,73,6.0,0.0,0,0,0.0,0,1,0,0,0,0,1,1,0
2279,200.0,40000,3,0.0,3,3,0.0,5,2034,3,266,130000,54,10.0,4164.0,0,1,0.0,0,1,0,0,0,0,1,1,0
2655,56.0,9576,6,0.0,3,2,770.0,3,1182,3,0,120000,61,7.0,378.0,0,0,0.0,0,1,0,0,0,1,1,0,0
962,73.0,8925,8,0.0,4,4,1466.0,5,1466,4,18,201000,2,9.0,1830.0,0,1,1.0,1,0,0,0,0,0,1,1,0
234,69.28709055876686,17082,6,288.0,3,4,1117.0,5,1981,4,104,230000,32,12.0,1044.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1225,80.0,9600,6,0.0,3,3,1032.0,3,1252,3,0,119000,58,7.0,288.0,0,0,1.0,0,1,0,1,0,0,0,0,0
753,92.0,5520,6,0.0,3,3,755.0,5,2229,3,198,104000,97,9.0,0.0,0,0,0.0,0,1,0,0,0,1,1,0,0
1076,48.0,6240,8,176.0,4,4,1342.0,5,1342,4,35,234250,2,9.0,1100.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2181,128.0,39290,10,1224.0,5,5,4000.0,5,4000,5,484,183850,-1,20.0,3462.0,1,1,1.0,1,0,0,0,0,0,1,1,0
610,69.28709055876686,8970,5,0.0,3,3,744.0,3,2140,3,40,177500,44,10.0,1098.0,1,0,1.0,0,1,0,1,0,0,0,0,1
1187,69.28709055876686,11104,6,0.0,3,3,1427.0,4,1427,3,0,183000,39,10.0,1032.0,0,0,1.0,0,1,0,0,0,0,1,0,0
2773,43.0,13568,5,0.0,3,4,990.0,5,990,3,0,156000,11,7.0,1152.0,0,1,1.0,1,0,0,0,1,0,0,1,0
1002,41.0,5395,8,0.0,4,4,1337.0,4,1337,4,0,180000,15,8.0,924.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1184,103.0,16280,8,0.0,5,4,1426.0,5,1671,5,90,290000,32,10.0,1100.0,1,1,1.0,0,1,0,0,0,0,1,1,0
1305,50.0,6000,4,0.0,3,3,901.0,5,901,3,0,107900,54,5.0,281.0,0,0,0.0,0,1,0,0,0,1,1,1,0
2644,70.0,5684,6,0.0,3,3,813.0,5,813,4,113,110000,76,6.0,270.0,0,0,0.0,0,0,1,0,0,1,1,1,0
1951,60.0,10800,5,0.0,3,4,736.0,5,1534,4,112,148000,112,8.0,0.0,0,0,0.0,0,1,0,0,0,1,1,0,1
1926,72.0,9770,5,0.0,3,3,922.0,3,922,3,34,116000,50,7.0,308.0,0,0,1.0,0,1,0,1,0,0,0,1,0
2137,72.0,9720,5,51.0,3,3,995.0,3,1009,3,0,160000,30,8.0,1152.0,1,0,0.0,0,1,0,0,1,0,0,0,0
2230,69.28709055876686,32668,6,96.7822514379622,4,3,2035.0,3,2515,3,0,200624,50,13.0,968.0,1,0,1.0,1,0,0,0,0,0,1,1,0
1844,34.0,3230,6,1129.0,3,4,729.0,4,1458,3,32,176000,8,8.0,880.0,1,0,0.0,1,0,0,0,0,0,1,0,1
115,80.0,10421,7,42.0,3,4,980.0,3,1714,3,66,196500,22,10.0,992.0,1,1,1.0,0,1,0,0,0,0,1,0,1
1875,70.0,8050,5,0.0,3,3,949.0,3,1107,4,64,127000,40,7.0,308.0,0,1,1.0,0,1,0,1,0,0,0,1,0
1325,81.0,12150,5,335.0,3,3,1050.0,5,1795,3,0,131500,54,9.0,352.0,0,0,1.0,0,0,1,0,0,1,1,0,0
2264,67.0,10656,8,274.0,4,4,1638.0,5,1646,4,80,248900,1,8.0,2610.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1897,69.28709055876686,14585,6,85.0,3,3,1144.0,5,1429,4,110,181900,47,9.0,1144.0,1,1,1.0,0,1,0,1,0,0,0,1,0
1873,80.0,9600,7,320.0,3,3,1242.0,2,1242,3,0,175500,34,8.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,1,0
1641,60.0,8089,8,0.0,4,4,1419.0,5,1419,4,0,392000,0,10.0,1134.0,1,1,1.0,1,0,0,0,0,0,1,1,0
202,50.0,10300,7,0.0,3,3,576.0,4,1710,3,11,140000,89,11.0,960.0,0,1,0.0,0,0,1,0,0,1,1,0,1
316,88.0,11896,7,60.0,4,4,1336.0,5,1346,4,48,220000,2,9.0,1980.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2903,88.0,11577,9,382.0,5,4,1838.0,5,1838,5,225,359900,1,12.0,2046.0,1,1,1.0,1,0,0,0,0,0,1,1,0
1447,69.28709055876686,12250,5,180.0,3,4,864.0,5,1174,3,0,158000,30,7.0,1056.0,0,1,1.0,0,1,0,0,1,0,0,1,0
2200,51.0,6821,6,0.0,3,3,651.0,4,1298,3,0,146500,86,10.0,240.0,1,1,0.0,0,0,1,0,0,0,1,0,0
729,144.0,21384,5,0.0,3,3,1324.0,5,1576,4,312,223500,86,10.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,0,1
100,69.28709055876686,4403,7,432.0,5,5,1470.0,5,1478,4,144,222000,1,11.0,968.0,1,0,1.0,1,0,0,0,0,0,1,1,0
2067,69.28709055876686,25339,5,0.0,3,3,816.0,5,1416,4,0,112000,89,9.0,1152.0,0,0,1.0,0,0,1,0,0,0,1,1,0
10,60.0,7500,7,0.0,3,3,994.0,4,1804,4,60,189000,11,10.0,884.0,1,1,1.0,1,0,0,0,0,0,1,0,1
1607,60.0,6600,5,0.0,3,3,845.0,4,845,4,0,134500,26,7.0,264.0,0,0,1.0,0,1,0,0,0,0,1,1,0
896,70.0,11767,5,0.0,3,2,1078.0,3,1368,3,41,120000,59,8.0,195.0,0,0,1.0,0,1,0,0,0,0,1,1,0
2216,110.0,7810,4,0.0,3,3,930.0,5,1755,4,40,188000,77,9.0,231.0,1,0,0.0,0,0,1,0,0,0,1,0,0
472,43.0,3182,7,16.0,4,4,1346.0,5,1504,4,0,181000,4,9.0,914.0,1,1,1.0,1,0,0,0,0,0,1,1,0
779,88.0,15312,6,54.0,3,3,1138.0,5,1138,3,0,148000,49,8.0,960.0,1,0,1.0,0,1,0,0,0,0,1,0,0
15,69.28709055876686,6820,8,0.0,4,4,1488.0,3,1502,4,54,212000,25,7.0,1056.0,0,0,1.0,1,0,0,0,0,0,1,1,0
1790,70.0,8251,7,143.0,4,4,1494.0,5,1506,4,35,249000,2,10.0,1344.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2015,52.0,6240,5,0.0,3,3,672.0,5,1322,3,0,132000,68,9.0,280.0,0,0,0.0,0,0,1,0,0,0,1,0,0
2139,39.0,16300,5,0.0,3,4,876.0,3,907,3,0,130000,30,7.0,308.0,0,0,1.0,0,1,0,0,1,0,0,1,0
1745,53.0,3710,7,16.0,4,4,1266.0,5,1266,4,16,185485,0,8.0,776.0,1,1,1.0,1,0,0,0,0,0,1,1,0
298,85.0,19645,7,44.0,3,4,423.0,5,1652,4,0,203135,16,10.0,946.0,0,0,0.0,1,0,0,0,0,0,1,0,0
2547,69.28709055876686,10368,6,112.0,3,3,1008.0,5,1488,3,60,167000,42,10.0,860.0,1,1,1.0,0,1,0,1,0,0,0,1,0
1018,63.0,12680,7,102.0,4,4,1675.0,5,1688,5,48,226500,20,9.0,1056.0,1,0,1.0,0,1,0,0,0,0,1,1,0
973,69.28709055876686,4500,6,425.0,3,5,1224.0,5,1224,3,304,165000,10,8.0,804.0,0,0,1.0,1,0,0,0,0,0,1,1,0
2537,70.0,8400,5,0.0,3,4,833.0,4,898,3,0,140000,38,8.0,326.0,0,1,1.0,0,1,0,1,0,0,0,0,0
559,69.28709055876686,9316,5,0.0,3,3,1024.0,4,1020,3,0,124100,44,7.0,288.0,0,1,1.0,0,1,0,0,0,0,1,1,0
305,60.0,7500,4,0.0,3,3,698.0,3,1128,3,0,68400,90,7.0,1056.0,0,1,0.0,0,1,0,0,0,0,1,0,0
1005,73.0,11184,6,0.0,3,4,932.0,4,1633,3,39,183000,10,10.0,920.0,1,0,1.0,1,0,0,0,0,0,1,0,1
2649,60.0,7200,4,0.0,3,3,576.0,5,864,3,0,105000,56,6.0,528.0,0,0,0.0,0,1,0,0,0,1,1,1,0
283,52.0,8741,6,0.0,3,3,735.0,3,1487,3,140,113000,65,9.0,220.0,1,0,0.0,0,1,0,0,0,0,1,0,0
1970,80.0,9760,6,340.0,3,3,822.0,4,1851,4,42,187000,43,10.0,880.0,1,1,1.0,0,1,0,1,0,0,0,0,1
1433,75.0,9525,5,0.0,3,4,1099.0,5,1099,4,0,144000,13,8.0,352.0,0,1,1.0,1,0,0,0,1,0,0,1,0
2065,81.0,14175,5,0.0,3,3,1240.0,4,1375,3,0,187000,51,8.0,323.0,1,0,1.0,0,1,0,0,0,0,1,1,0
533,65.0,8127,7,0.0,4,4,812.0,5,1653,4,45,209000,6,10.0,1256.0,0,0,1.0,1,0,0,0,0,0,1,0,1
2044,60.0,10320,4,0.0,2,3,771.0,2,1484,3,211,50000,97,8.0,264.0,0,1,0.0,0,1,0,0,0,0,1,0,0
57,63.0,8577,7,0.0,4,4,847.0,5,1733,4,48,185088,6,10.0,866.0,1,1,0.0,1,0,0,0,0,0,1,0,1
2929,77.0,10010,5,0.0,3,4,1389.0,4,1389,3,38,170000,32,8.0,836.0,1,1,1.0,0,1,0,0,0,0,1,1,0
2415,58.0,14054,7,0.0,4,4,879.0,5,1863,4,17,219210,0,12.0,1980.0,1,1,0.0,1,0,0,0,0,0,1,0,1
177,60.0,7200,5,294.0,3,3,788.0,3,804,4,0,119000,70,6.0,240.0,1,0,1.0,0,1,0,0,0,1,1,1,0
1791,75.0,10084,8,186.0,4,5,1686.0,5,1694,4,57,307000,3,10.0,1272.0,1,1,1.0,1,0,0,0,0,0,1,1,0
2743,75.0,9525,6,0.0,3,3,1000.0,3,1609,3,0,149900,53,9.0,305.0,0,0,1.0,0,1,0,0,0,0,1,0,0
